Trial,Combination,Clients,Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Noise Std,Corrupted Clients,Num Samples,Max Iter
1,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6210007722309655,0.40142325099461396,0.3755584011886492,0.4951564500835769,0.5486749885142863,0.6031612594207291,0.5106890450728732,0.5625946960440269,0.5447942835358404,0.5737382821282294,0.5519985141885221,0.5,4,350,10
2,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6363085404834752,0.39989833921467044,0.36303652945719006,0.5192422361462742,0.5714802396848516,0.5473749034711293,0.5878730413192442,0.5718419174788125,0.5827020263731537,0.6097887606181758,0.5692906227700609,0.5,4,350,10
3,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6388793853432517,0.39621313574647365,0.3592731253848936,0.5375509525811087,0.43463895758594734,0.5899258071768605,0.5583718634226449,0.5955758008230614,0.5670814557042453,0.5771693336331023,0.5489193654020977,0.5,4,350,10
4,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6353799083097917,0.3967605399751713,0.39973216293095865,0.5511383075434257,0.5657911457366008,0.5481178092100761,0.6020078005102589,0.579358950547893,0.5651068904507287,0.5811380142911604,0.5437776756825446,0.5,4,350,10
5,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6429653669074593,0.39052404179822287,0.3731635076880969,0.5257328862865466,0.5320573601431071,0.5732593034281189,0.5371697246361228,0.6020175755857714,0.5703072306233565,0.5563581978670785,0.5511383075434257,0.5,4,350,10
6,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6304728204025376,0.371140067057018,0.3675526143439458,0.537003548352411,0.5361433417073147,0.5795349019071172,0.5919687979589643,0.5937674118532565,0.5908837645770814,0.5846570414756453,0.5320573601431071,0.5,4,350,10
7,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6408344004457435,0.41220515928485546,0.39036764059002355,0.5666122520796473,0.4098102657843032,0.5734254797118308,0.5521744655477464,0.6067975875113635,0.5720569691400866,0.5724675223116099,0.5274630746522517,0.5,4,350,10
8,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6368266194856356,0.3842582183947371,0.3882855495058699,0.5657715955855759,0.4905817147437464,0.5991143781585713,0.5539339791399889,0.5762602516104437,0.5802191571929893,0.5902777098953089,0.5337288980557375,0.5,4,350,10
9,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6268462673874156,0.41022081895582646,0.3545419888368638,0.5365929951808878,0.43455098190633523,0.5818418197280574,0.5601313770148875,0.6235618420152296,0.5685574921066265,0.6022717275490953,0.5225755368960225,0.5,4,350,10
10,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.632378960127467,0.3942092452664197,0.40880343300652,0.5510503318638137,0.5626924467991515,0.5721547198952112,0.5571206537570502,0.5700042032824704,0.514843452165668,0.5514022345822621,0.5224484609143606,0.5,4,350,10
