Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,1,3,0,10,0.9077090119435396,0.8827361563517915,0.9033659066232356,0.9153094462540716,0.9011943539630836,0.9098805646036916,0.9109663409337676,0.8946796959826275,0.9011943539630836,0.9066232356134636
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,2,3,0,10,0.9033659066232356,0.9153094462540716,0.9022801302931596,0.8957654723127035,0.8935939196525515,0.9001085776330076,0.8805646036916395,0.8946796959826275,0.8892508143322475,0.9207383279044516
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9326818675352877,3,3,0,10,0.9044516829533116,0.9044516829533116,0.9077090119435396,0.9087947882736156,0.9033659066232356,0.8707926167209555,0.8903365906623235,0.9098805646036916,0.8903365906623235,0.8870792616720955
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,4,3,0,10,0.8849077090119435,0.8805646036916395,0.8925081433224755,0.9055374592833876,0.9066232356134636,0.9077090119435396,0.9142236699239956,0.8968512486427795,0.9022801302931596,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,5,3,0,10,0.8805646036916395,0.8990228013029316,0.9033659066232356,0.8892508143322475,0.8827361563517915,0.8881650380021715,0.8881650380021715,0.9066232356134636,0.9109663409337676,0.9109663409337676
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,6,3,0,10,0.8849077090119435,0.8805646036916395,0.8925081433224755,0.9055374592833876,0.9066232356134636,0.9077090119435396,0.9142236699239956,0.8968512486427795,0.9022801302931596,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,7,3,0,10,0.9066232356134636,0.9077090119435396,0.8903365906623235,0.8816503800217155,0.8935939196525515,0.8979370249728555,0.8914223669923995,0.9120521172638436,0.8990228013029316,0.8686210640608035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,8,3,0,10,0.8903365906623235,0.8697068403908795,0.8783930510314875,0.9196525515743756,0.9098805646036916,0.8957654723127035,0.8849077090119435,0.9077090119435396,0.8979370249728555,0.8979370249728555
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,9,3,0,10,0.8816503800217155,0.8903365906623235,0.9011943539630836,0.8892508143322475,0.9066232356134636,0.8653637350705755,0.8816503800217155,0.9087947882736156,0.9229098805646037,0.8827361563517915
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,10,3,0,10,0.8925081433224755,0.8957654723127035,0.8903365906623235,0.8914223669923995,0.8838219326818675,0.9022801302931596,0.8946796959826275,0.9098805646036916,0.9131378935939196,0.8849077090119435
1111101111,1006,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.9229098805646037,11,3,0,10,0.8870792616720955,0.9098805646036916,0.8686210640608035,0.8935939196525515,0.9305103148751357,0.9022801302931596,0.9033659066232356,0.8783930510314875,0.8621064060803475,0.9142236699239956
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,12,3,0,10,0.8892508143322475,0.9261672095548317,0.9001085776330076,0.9120521172638436,0.9142236699239956,0.8827361563517915,0.8925081433224755,0.9098805646036916,0.8762214983713354,0.8816503800217155
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9207383279044516,13,3,0,10,0.8762214983713354,0.8903365906623235,0.8707926167209555,0.8914223669923995,0.9142236699239956,0.9055374592833876,0.8935939196525515,0.8490770901194354,0.9077090119435396,0.8979370249728555
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,14,3,0,10,0.9109663409337676,0.9066232356134636,0.8957654723127035,0.8935939196525515,0.9066232356134636,0.8740499457111836,0.9033659066232356,0.9196525515743756,0.8990228013029316,0.9022801302931596
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,15,3,0,10,0.9077090119435396,0.9163952225841476,0.8946796959826275,0.9055374592833876,0.9153094462540716,0.8903365906623235,0.9066232356134636,0.8935939196525515,0.8718783930510315,0.8729641693811075
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,16,3,0,10,0.9109663409337676,0.9174809989142236,0.8946796959826275,0.8849077090119435,0.8914223669923995,0.8816503800217155,0.8751357220412594,0.8935939196525515,0.8925081433224755,0.9087947882736156
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,17,3,0,10,0.8697068403908795,0.8979370249728555,0.8903365906623235,0.9098805646036916,0.9218241042345277,0.9077090119435396,0.8935939196525515,0.8707926167209555,0.8892508143322475,0.9087947882736156
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,18,3,0,10,0.8979370249728555,0.8805646036916395,0.8990228013029316,0.9022801302931596,0.9174809989142236,0.8805646036916395,0.8783930510314875,0.8892508143322475,0.9098805646036916,0.8968512486427795
1111111011,1018,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,19,3,0,10,0.9153094462540716,0.9044516829533116,0.9250814332247557,0.8816503800217155,0.8990228013029316,0.9033659066232356,0.8935939196525515,0.8859934853420195,0.8892508143322475,0.8870792616720955
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,20,3,0,10,0.8903365906623235,0.9174809989142236,0.9087947882736156,0.8968512486427795,0.9142236699239956,0.8783930510314875,0.8925081433224755,0.8968512486427795,0.9033659066232356,0.8794788273615635
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9315960912052117,21,3,0,10,0.9077090119435396,0.8610206297502715,0.9087947882736156,0.8946796959826275,0.9131378935939196,0.9001085776330076,0.8849077090119435,0.9033659066232356,0.9163952225841476,0.8816503800217155
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,22,3,0,10,0.9098805646036916,0.8740499457111836,0.9066232356134636,0.8925081433224755,0.8653637350705755,0.8946796959826275,0.8892508143322475,0.9185667752442996,0.9055374592833876,0.9131378935939196
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,23,3,0,10,0.8762214983713354,0.8621064060803475,0.8838219326818675,0.8827361563517915,0.8903365906623235,0.9022801302931596,0.9218241042345277,0.9011943539630836,0.8968512486427795,0.8914223669923995
