Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,6,0.3,1,100,0.7991313789359392,0.8729641693811075,0.8816503800217155,0.8925081433224755,0.8783930510314875,0.9196525515743756,0.8849077090119435,0.9077090119435396,0.9131378935939196,0.9033659066232356
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,7,0.3,1,100,0.8436482084690554,0.9087947882736156,0.9001085776330076,0.8968512486427795,0.9011943539630836,0.8968512486427795,0.8957654723127035,0.8751357220412594,0.9033659066232356,0.8783930510314875
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,8,0.3,1,100,0.7969598262757872,0.9066232356134636,0.8968512486427795,0.8957654723127035,0.8707926167209555,0.8968512486427795,0.9207383279044516,0.9055374592833876,0.8935939196525515,0.9011943539630836
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,9,0.3,1,100,0.8197611292073833,0.8892508143322475,0.8751357220412594,0.8903365906623235,0.8990228013029316,0.8957654723127035,0.9087947882736156,0.9142236699239956,0.8794788273615635,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,10,0.3,1,100,0.7871878393051032,0.8751357220412594,0.8892508143322475,0.8675352877307275,0.8957654723127035,0.9153094462540716,0.9022801302931596,0.8979370249728555,0.9131378935939196,0.8979370249728555
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,11,0.3,1,100,0.8512486427795874,0.8946796959826275,0.9131378935939196,0.9055374592833876,0.8968512486427795,0.8957654723127035,0.8881650380021715,0.8935939196525515,0.8881650380021715,0.8859934853420195
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,12,0.3,1,100,0.8143322475570033,0.8870792616720955,0.8838219326818675,0.9174809989142236,0.9087947882736156,0.9153094462540716,0.8914223669923995,0.9120521172638436,0.8979370249728555,0.8881650380021715
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,13,0.3,1,100,0.8512486427795874,0.8946796959826275,0.9131378935939196,0.9055374592833876,0.8968512486427795,0.8957654723127035,0.8881650380021715,0.8935939196525515,0.8881650380021715,0.8859934853420195
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,15,0.3,1,100,0.8306188925081434,0.8925081433224755,0.8783930510314875,0.8935939196525515,0.9077090119435396,0.8686210640608035,0.8957654723127035,0.9033659066232356,0.9087947882736156,0.8935939196525515
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.9174809989142236,16,0.3,1,100,0.8219326818675353,0.8881650380021715,0.9098805646036916,0.9022801302931596,0.9001085776330076,0.8870792616720955,0.8729641693811075,0.8903365906623235,0.8892508143322475,0.9163952225841476
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,17,0.3,1,100,0.8338762214983714,0.8925081433224755,0.8935939196525515,0.9011943539630836,0.8773072747014115,0.8838219326818675,0.8859934853420195,0.9033659066232356,0.9022801302931596,0.8968512486427795
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,18,0.3,1,100,0.8447339847991314,0.9077090119435396,0.9163952225841476,0.8935939196525515,0.9131378935939196,0.9174809989142236,0.8751357220412594,0.8816503800217155,0.8946796959826275,0.8914223669923995
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,19,0.3,1,100,0.8403908794788274,0.8957654723127035,0.9261672095548317,0.8979370249728555,0.9011943539630836,0.9055374592833876,0.8729641693811075,0.8599348534201955,0.8935939196525515,0.9011943539630836
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,20,0.3,1,100,0.8512486427795874,0.8957654723127035,0.9087947882736156,0.8979370249728555,0.9174809989142236,0.9185667752442996,0.8838219326818675,0.8783930510314875,0.8751357220412594,0.9033659066232356
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,21,0.3,1,100,0.8186753528773073,0.9098805646036916,0.8946796959826275,0.8849077090119435,0.9033659066232356,0.8447339847991314,0.8968512486427795,0.8697068403908795,0.9109663409337676,0.9207383279044516
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,22,0.3,1,100,0.8295331161780674,0.9174809989142236,0.8849077090119435,0.8990228013029316,0.8588490770901195,0.8957654723127035,0.8686210640608035,0.9120521172638436,0.8935939196525515,0.8914223669923995
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,23,0.3,1,100,0.8230184581976113,0.8805646036916395,0.9066232356134636,0.9109663409337676,0.9098805646036916,0.8881650380021715,0.8881650380021715,0.9044516829533116,0.8870792616720955,0.8968512486427795
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,24,0.3,1,100,0.8208469055374593,0.9229098805646037,0.8881650380021715,0.9120521172638436,0.8925081433224755,0.9142236699239956,0.8675352877307275,0.8773072747014115,0.9098805646036916,0.8870792616720955
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9326818675352877,25,0.3,1,100,0.8327904451682954,0.8903365906623235,0.8881650380021715,0.8957654723127035,0.9044516829533116,0.8914223669923995,0.9022801302931596,0.9163952225841476,0.8881650380021715,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,26,0.3,1,100,0.8165038002171553,0.8751357220412594,0.9087947882736156,0.9174809989142236,0.8957654723127035,0.9011943539630836,0.9022801302931596,0.8827361563517915,0.8979370249728555,0.8566775244299675
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9207383279044516,27,0.3,1,100,0.8653637350705755,0.8838219326818675,0.9011943539630836,0.9011943539630836,0.9001085776330076,0.8968512486427795,0.8957654723127035,0.9011943539630836,0.9001085776330076,0.8903365906623235
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9337676438653637,28,0.3,1,100,0.7904451682953312,0.8935939196525515,0.9098805646036916,0.9207383279044516,0.8794788273615635,0.9109663409337676,0.8957654723127035,0.8946796959826275,0.8892508143322475,0.8935939196525515
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,29,0.3,1,100,0.8588490770901195,0.9087947882736156,0.8773072747014115,0.8859934853420195,0.8870792616720955,0.8892508143322475,0.9077090119435396,0.8990228013029316,0.8925081433224755,0.8827361563517915
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,30,0.3,1,100,0.8230184581976113,0.8925081433224755,0.8859934853420195,0.8892508143322475,0.9087947882736156,0.9001085776330076,0.9055374592833876,0.9087947882736156,0.9109663409337676,0.9055374592833876
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,31,0.3,1,100,0.8165038002171553,0.9153094462540716,0.9011943539630836,0.8881650380021715,0.8990228013029316,0.8979370249728555,0.8914223669923995,0.8794788273615635,0.9055374592833876,0.9055374592833876
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9207383279044516,32,0.3,1,100,0.8306188925081434,0.9120521172638436,0.8892508143322475,0.9142236699239956,0.9033659066232356,0.8946796959826275,0.8805646036916395,0.9087947882736156,0.8903365906623235,0.8859934853420195
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9207383279044516,33,0.3,1,100,0.8099891422366993,0.8935939196525515,0.9087947882736156,0.9066232356134636,0.9087947882736156,0.8827361563517915,0.8892508143322475,0.8925081433224755,0.8729641693811075,0.8925081433224755
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,34,0.3,1,100,0.8230184581976113,0.8718783930510315,0.9001085776330076,0.9022801302931596,0.9163952225841476,0.8946796959826275,0.8773072747014115,0.8903365906623235,0.9022801302931596,0.8501628664495114
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9315960912052117,35,0.3,1,100,0.8143322475570033,0.9153094462540716,0.8990228013029316,0.8859934853420195,0.8990228013029316,0.9163952225841476,0.9022801302931596,0.9120521172638436,0.8903365906623235,0.8925081433224755
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,36,0.3,1,100,0.8773072747014115,0.8914223669923995,0.9044516829533116,0.8903365906623235,0.9011943539630836,0.9055374592833876,0.8870792616720955,0.8762214983713354,0.9109663409337676,0.8935939196525515
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,37,0.3,1,100,0.7947882736156352,0.9153094462540716,0.8892508143322475,0.8914223669923995,0.9055374592833876,0.8849077090119435,0.8903365906623235,0.8859934853420195,0.8707926167209555,0.8968512486427795
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,38,0.3,1,100,0.8230184581976113,0.9011943539630836,0.9163952225841476,0.9044516829533116,0.9001085776330076,0.9011943539630836,0.9001085776330076,0.8946796959826275,0.8740499457111836,0.9011943539630836
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,39,0.3,1,100,0.8588490770901195,0.9087947882736156,0.8773072747014115,0.8859934853420195,0.8870792616720955,0.8892508143322475,0.9077090119435396,0.8990228013029316,0.8925081433224755,0.8827361563517915
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,40,0.3,1,100,0.8599348534201955,0.8946796959826275,0.9001085776330076,0.8566775244299675,0.8946796959826275,0.8903365906623235,0.9174809989142236,0.9044516829533116,0.9033659066232356,0.9098805646036916
