Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy (low-quality client),Client 5 Accuracy (low-quality client),Client 6 Accuracy (low-quality client),Client 7 Accuracy (low-quality client),Client 8 Accuracy (low-quality client),Client 9 Accuracy,Client 10 Accuracy
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8642779587404995,50,3,8,10,0.8110749185667753,0.7176981541802389,0.757871878393051,0.7318132464712269,0.760043431053203,0.755700325732899,0.742671009771987,0.6666666666666666,0.9066232356134636,0.9153094462540716
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8707926167209555,1,3,8,100,0.6634093376764386,0.8034744842562432,0.750271444082519,0.8371335504885994,0.8208469055374593,0.755700325732899,0.7969598262757872,0.760043431053203,0.9001085776330076,0.9250814332247557
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8534201954397395,2,3,8,100,0.7339847991313789,0.8023887079261672,0.6927252985884907,0.7828447339847991,0.7926167209554832,0.8143322475570033,0.6786102062975027,0.7122692725298588,0.9218241042345277,0.8827361563517915
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8610206297502715,3,3,8,100,0.7817589576547231,0.6905537459283387,0.7947882736156352,0.7709011943539631,0.8186753528773073,0.6970684039087948,0.760043431053203,0.7068403908794788,0.8849077090119435,0.9033659066232356
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8555917480998915,4,3,8,100,0.7090119435396308,0.7969598262757872,0.8241042345276873,0.6742671009771987,0.6612377850162866,0.8143322475570033,0.761129207383279,0.739413680781759,0.8946796959826275,0.9109663409337676
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8740499457111836,5,3,8,100,0.752442996742671,0.7730727470141151,0.7231270358306189,0.7980456026058632,0.8251900108577633,0.7155266015200868,0.753528773072747,0.8002171552660152,0.9066232356134636,0.9163952225841476
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8751357220412594,6,3,8,100,0.8371335504885994,0.7991313789359392,0.7079261672095548,0.8447339847991314,0.760043431053203,0.7774158523344191,0.8143322475570033,0.7307274701411509,0.9087947882736156,0.8925081433224755
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8555917480998915,7,3,8,100,0.7785016286644951,0.7719869706840391,0.7687296416938111,0.750271444082519,0.6948968512486428,0.6406080347448425,0.760043431053203,0.7643865363735071,0.9055374592833876,0.9163952225841476
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8599348534201955,8,3,8,100,0.7350705754614549,0.7882736156351792,0.742671009771987,0.7318132464712269,0.753528773072747,0.7991313789359392,0.8089033659066233,0.6883821932681867,0.8925081433224755,0.8946796959826275
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8621064060803475,9,3,8,100,0.6959826275787188,0.7850162866449512,0.7969598262757872,0.8208469055374593,0.7795874049945711,0.7774158523344191,0.8121606948968513,0.7871878393051032,0.8990228013029316,0.8925081433224755
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8382193268186754,10,3,8,100,0.7220412595005429,0.6938110749185668,0.7665580890336591,0.7991313789359392,0.7339847991313789,0.6959826275787188,0.8165038002171553,0.756786102062975,0.9066232356134636,0.9087947882736156
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8675352877307275,11,3,8,100,0.6264929424538545,0.8013029315960912,0.8165038002171553,0.7687296416938111,0.7035830618892508,0.7915309446254072,0.758957654723127,0.738327904451683,0.9066232356134636,0.9022801302931596
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8914223669923995,12,3,8,100,0.7633007600434311,0.7752442996742671,0.6948968512486428,0.7904451682953312,0.7133550488599348,0.748099891422367,0.8165038002171553,0.7090119435396308,0.8794788273615635,0.9109663409337676
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8762214983713354,13,3,8,100,0.7969598262757872,0.8165038002171553,0.8056460369163952,0.743756786102063,0.8023887079261672,0.8523344191096635,0.6384364820846905,0.7980456026058632,0.9077090119435396,0.9011943539630836
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8751357220412594,14,3,8,100,0.760043431053203,0.7817589576547231,0.6742671009771987,0.8002171552660152,0.740499457111835,0.8132464712269273,0.739413680781759,0.7882736156351792,0.8903365906623235,0.8968512486427795
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8653637350705755,15,3,8,100,0.754614549402823,0.7665580890336591,0.7372421281216069,0.7676438653637351,0.7665580890336591,0.7307274701411509,0.7719869706840391,0.7698154180238871,0.9174809989142236,0.9001085776330076
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8762214983713354,16,3,8,100,0.7806731813246471,0.7709011943539631,0.8034744842562432,0.750271444082519,0.7947882736156352,0.8425624321389794,0.7937024972855592,0.7633007600434311,0.8925081433224755,0.8990228013029316
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8621064060803475,17,3,8,100,0.7730727470141151,0.757871878393051,0.7339847991313789,0.7752442996742671,0.7274701411509229,0.742671009771987,0.7882736156351792,0.7719869706840391,0.8925081433224755,0.8859934853420195
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8990228013029316,17,3,8,100,0.7730727470141151,0.757871878393051,0.7339847991313789,0.7752442996742671,0.7274701411509229,0.742671009771987,0.7882736156351792,0.7719869706840391,0.8925081433224755,0.8859934853420195
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8870792616720955,18,3,8,100,0.7328990228013029,0.8490770901194354,0.7318132464712269,0.7665580890336591,0.761129207383279,0.7741585233441911,0.758957654723127,0.8175895765472313,0.8816503800217155,0.9044516829533116
0000010001,16,"[1, 5]",0.6297502714440825,19,3,8,100,0.5765472312703583,0.6927252985884907,0.742671009771987,0.7176981541802389,0.6254071661237784,0.7339847991313789,0.760043431053203,0.7785016286644951,0.9033659066232356,0.9142236699239956
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8165038002171553,19,3,8,100,0.5765472312703583,0.6927252985884907,0.742671009771987,0.7176981541802389,0.6254071661237784,0.7339847991313789,0.760043431053203,0.7785016286644951,0.9033659066232356,0.9142236699239956
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8729641693811075,20,3,8,100,0.751357220412595,0.7709011943539631,0.7665580890336591,0.8002171552660152,0.8165038002171553,0.739413680781759,0.7361563517915309,0.7187839305103149,0.8675352877307275,0.8870792616720955
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9044516829533116,21,3,8,100,0.7665580890336591,0.744842562432139,0.741585233441911,0.8045602605863192,0.7741585233441911,0.754614549402823,0.7871878393051032,0.7991313789359392,0.8903365906623235,0.8707926167209555
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.9055374592833876,22,3,8,100,0.7926167209554832,0.7079261672095548,0.8371335504885994,0.7665580890336591,0.749185667752443,0.8089033659066233,0.760043431053203,0.8132464712269273,0.8816503800217155,0.9087947882736156
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8403908794788274,23,3,8,100,0.7817589576547231,0.7730727470141151,0.7633007600434311,0.6688382193268186,0.6340933767643865,0.6655808903365906,0.7100977198697068,0.7774158523344191,0.8827361563517915,0.8914223669923995
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8534201954397395,24,3,8,100,0.739413680781759,0.740499457111835,0.7947882736156352,0.7350705754614549,0.741585233441911,0.742671009771987,0.7209554831704669,0.7752442996742671,0.8870792616720955,0.9109663409337676
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9087947882736156,25,3,8,100,0.8099891422366993,0.744842562432139,0.7665580890336591,0.747014115092291,0.8143322475570033,0.8110749185667753,0.6916395222584147,0.7633007600434311,0.9055374592833876,0.8957654723127035
1011111111,766,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.8697068403908795,26,3,8,100,0.6688382193268186,0.7969598262757872,0.8154180238870793,0.7980456026058632,0.748099891422367,0.7633007600434311,0.7046688382193268,0.7698154180238871,0.8914223669923995,0.8588490770901195
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8534201954397395,27,3,8,100,0.755700325732899,0.7372421281216069,0.756786102062975,0.7828447339847991,0.760043431053203,0.8089033659066233,0.7046688382193268,0.762214983713355,0.9001085776330076,0.9022801302931596
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8925081433224755,28,3,8,100,0.7871878393051032,0.7698154180238871,0.8186753528773073,0.7296416938110749,0.7328990228013029,0.8251900108577633,0.8045602605863192,0.8208469055374593,0.9120521172638436,0.9001085776330076
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9011943539630836,29,3,8,100,0.761129207383279,0.8230184581976113,0.8078175895765473,0.7741585233441911,0.7307274701411509,0.7795874049945711,0.753528773072747,0.8414766558089034,0.8957654723127035,0.8881650380021715
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8751357220412594,30,3,8,100,0.8371335504885994,0.7111834961997828,0.7958740499457112,0.7730727470141151,0.758957654723127,0.7947882736156352,0.7350705754614549,0.758957654723127,0.9087947882736156,0.8957654723127035
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8512486427795874,31,3,8,100,0.8013029315960912,0.740499457111835,0.7187839305103149,0.760043431053203,0.7263843648208469,0.7111834961997828,0.6959826275787188,0.7665580890336591,0.9001085776330076,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9011943539630836,32,3,8,100,0.7991313789359392,0.741585233441911,0.747014115092291,0.7991313789359392,0.7774158523344191,0.7633007600434311,0.7198697068403909,0.7654723127035831,0.8794788273615635,0.8968512486427795
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8979370249728555,33,3,8,100,0.7100977198697068,0.755700325732899,0.7643865363735071,0.7252985884907709,0.8403908794788274,0.8110749185667753,0.745928338762215,0.7643865363735071,0.8827361563517915,0.8914223669923995
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8935939196525515,34,3,8,100,0.8306188925081434,0.6959826275787188,0.755700325732899,0.7176981541802389,0.7274701411509229,0.7861020629750272,0.745928338762215,0.7296416938110749,0.8773072747014115,0.8925081433224755
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8534201954397395,35,3,8,100,0.742671009771987,0.7231270358306189,0.7654723127035831,0.7991313789359392,0.7220412595005429,0.8034744842562432,0.6970684039087948,0.7665580890336591,0.8979370249728555,0.8914223669923995
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9087947882736156,36,3,8,100,0.8034744842562432,0.8382193268186754,0.8034744842562432,0.7296416938110749,0.751357220412595,0.8013029315960912,0.8186753528773073,0.7828447339847991,0.8968512486427795,0.8925081433224755
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8838219326818675,37,3,8,100,0.8067318132464713,0.7719869706840391,0.7861020629750272,0.7806731813246471,0.7926167209554832,0.8295331161780674,0.6482084690553745,0.8099891422366993,0.9153094462540716,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9098805646036916,38,3,8,100,0.6992399565689468,0.6872964169381107,0.6927252985884907,0.7046688382193268,0.8132464712269273,0.7741585233441911,0.8143322475570033,0.756786102062975,0.9033659066232356,0.8794788273615635
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8425624321389794,39,3,8,100,0.7633007600434311,0.6938110749185668,0.741585233441911,0.7839305103148752,0.740499457111835,0.739413680781759,0.7350705754614549,0.7741585233441911,0.8838219326818675,0.9066232356134636
1011111111,766,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.8805646036916395,40,3,8,100,0.762214983713355,0.8067318132464713,0.7795874049945711,0.760043431053203,0.751357220412595,0.7709011943539631,0.7850162866449512,0.760043431053203,0.9098805646036916,0.8718783930510315
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8740499457111836,41,3,8,100,0.7350705754614549,0.6699239956568946,0.8165038002171553,0.751357220412595,0.752442996742671,0.7991313789359392,0.7730727470141151,0.7785016286644951,0.9229098805646037,0.9033659066232356
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8599348534201955,42,3,8,100,0.8078175895765473,0.738327904451683,0.7665580890336591,0.8338762214983714,0.7785016286644951,0.6612377850162866,0.6851248642779587,0.8143322475570033,0.8935939196525515,0.9142236699239956
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8599348534201955,43,3,8,100,0.8175895765472313,0.8273615635179153,0.8186753528773073,0.8588490770901195,0.745928338762215,0.7046688382193268,0.7676438653637351,0.741585233441911,0.9109663409337676,0.9185667752442996
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8957654723127035,44,3,8,100,0.8262757871878393,0.7676438653637351,0.7795874049945711,0.7057546145494028,0.747014115092291,0.745928338762215,0.8403908794788274,0.7806731813246471,0.8740499457111836,0.9196525515743756
