Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,10,1,3,10,0.7980456026058632,0.8023887079261672,0.762214983713355,0.8816503800217155,0.8881650380021715,0.9044516829533116,0.8881650380021715,0.9185667752442996,0.9044516829533116,0.8805646036916395
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9207383279044516,11,1,3,10,0.8425624321389794,0.7947882736156352,0.8414766558089034,0.8740499457111836,0.8859934853420195,0.9044516829533116,0.9066232356134636,0.8816503800217155,0.8946796959826275,0.8870792616720955
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,12,1,3,10,0.8132464712269273,0.7828447339847991,0.8284473398479913,0.8631921824104235,0.8957654723127035,0.8990228013029316,0.8827361563517915,0.9120521172638436,0.8892508143322475,0.9077090119435396
1111101111,1006,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.9153094462540716,13,1,3,10,0.8262757871878393,0.8338762214983714,0.8132464712269273,0.9087947882736156,0.9218241042345277,0.8892508143322475,0.9055374592833876,0.8935939196525515,0.8805646036916395,0.8610206297502715
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9207383279044516,14,1,3,10,0.8013029315960912,0.8490770901194354,0.8273615635179153,0.8838219326818675,0.8935939196525515,0.9109663409337676,0.9066232356134636,0.9109663409337676,0.8707926167209555,0.9001085776330076
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,15,1,3,10,0.7937024972855592,0.7991313789359392,0.8490770901194354,0.9033659066232356,0.8914223669923995,0.9087947882736156,0.9033659066232356,0.9109663409337676,0.8968512486427795,0.8870792616720955
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9207383279044516,16,1,3,10,0.8327904451682954,0.8436482084690554,0.7947882736156352,0.8849077090119435,0.9109663409337676,0.9033659066232356,0.9066232356134636,0.8870792616720955,0.9066232356134636,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,17,1,3,10,0.8230184581976113,0.8859934853420195,0.8143322475570033,0.8957654723127035,0.8816503800217155,0.8816503800217155,0.9066232356134636,0.9055374592833876,0.8870792616720955,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,18,1,3,10,0.8175895765472313,0.7861020629750272,0.7665580890336591,0.8773072747014115,0.8892508143322475,0.9131378935939196,0.9044516829533116,0.8849077090119435,0.8805646036916395,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,19,1,3,10,0.8371335504885994,0.8414766558089034,0.748099891422367,0.8892508143322475,0.9098805646036916,0.8870792616720955,0.9098805646036916,0.9098805646036916,0.8859934853420195,0.8762214983713354
0000000111,6,"[1, 2, 3]",0.8230184581976113,20,1,3,10,0.7839305103148752,0.7709011943539631,0.7828447339847991,0.8610206297502715,0.9011943539630836,0.9109663409337676,0.9022801302931596,0.8805646036916395,0.9239956568946797,0.9185667752442996
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,21,1,3,10,0.8154180238870793,0.8089033659066233,0.8208469055374593,0.8773072747014115,0.9098805646036916,0.8859934853420195,0.8892508143322475,0.9066232356134636,0.9120521172638436,0.8968512486427795
0110111111,446,"[1, 2, 3, 4, 5, 6, 8, 9]",0.9120521172638436,22,1,3,10,0.8306188925081434,0.7947882736156352,0.8034744842562432,0.8870792616720955,0.8914223669923995,0.9087947882736156,0.9326818675352877,0.8740499457111836,0.8827361563517915,0.9272529858849077
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,23,1,3,10,0.7904451682953312,0.7969598262757872,0.8306188925081434,0.8968512486427795,0.8718783930510315,0.8903365906623235,0.8979370249728555,0.8946796959826275,0.8783930510314875,0.9033659066232356
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,24,1,3,10,0.8186753528773073,0.8545059717698155,0.8523344191096635,0.8783930510314875,0.9033659066232356,0.8957654723127035,0.9163952225841476,0.8859934853420195,0.9033659066232356,0.8935939196525515
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,25,1,3,10,0.8414766558089034,0.8230184581976113,0.8208469055374593,0.8794788273615635,0.9033659066232356,0.9011943539630836,0.9131378935939196,0.8718783930510315,0.8946796959826275,0.8870792616720955
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,26,1,3,10,0.8132464712269273,0.8382193268186754,0.7828447339847991,0.8968512486427795,0.9033659066232356,0.8686210640608035,0.8859934853420195,0.8859934853420195,0.9011943539630836,0.9196525515743756
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,27,1,3,10,0.8023887079261672,0.8338762214983714,0.7176981541802389,0.9131378935939196,0.8794788273615635,0.8783930510314875,0.9087947882736156,0.8990228013029316,0.9087947882736156,0.8849077090119435
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,28,1,3,10,0.7904451682953312,0.8382193268186754,0.8067318132464713,0.9185667752442996,0.8968512486427795,0.9077090119435396,0.8653637350705755,0.8805646036916395,0.8892508143322475,0.9098805646036916
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9163952225841476,30,1,3,10,0.8447339847991314,0.7991313789359392,0.8262757871878393,0.9098805646036916,0.8914223669923995,0.8990228013029316,0.8946796959826275,0.8838219326818675,0.9044516829533116,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,31,1,3,10,0.8414766558089034,0.8501628664495114,0.8013029315960912,0.8925081433224755,0.9098805646036916,0.8664495114006515,0.9131378935939196,0.8892508143322475,0.8990228013029316,0.8968512486427795
0000000111,6,"[1, 2, 3]",0.8501628664495114,32,1,3,10,0.7795874049945711,0.8436482084690554,0.8230184581976113,0.8881650380021715,0.8957654723127035,0.8903365906623235,0.8892508143322475,0.8914223669923995,0.9218241042345277,0.8859934853420195
1011111111,766,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.9098805646036916,32,1,3,10,0.7795874049945711,0.8436482084690554,0.8230184581976113,0.8881650380021715,0.8957654723127035,0.8903365906623235,0.8892508143322475,0.8914223669923995,0.9218241042345277,0.8859934853420195
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,33,1,3,10,0.8284473398479913,0.8175895765472313,0.8306188925081434,0.8968512486427795,0.8859934853420195,0.8957654723127035,0.8935939196525515,0.8816503800217155,0.9174809989142236,0.8925081433224755
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9163952225841476,34,1,3,10,0.7719869706840391,0.8273615635179153,0.7915309446254072,0.9153094462540716,0.8892508143322475,0.9044516829533116,0.9001085776330076,0.8925081433224755,0.9011943539630836,0.8935939196525515
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,35,1,3,10,0.7817589576547231,0.8197611292073833,0.8414766558089034,0.8838219326818675,0.9011943539630836,0.9120521172638436,0.8794788273615635,0.8816503800217155,0.9066232356134636,0.8925081433224755
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,36,1,3,10,0.7904451682953312,0.8479913137893594,0.7915309446254072,0.9142236699239956,0.8870792616720955,0.8783930510314875,0.8979370249728555,0.9077090119435396,0.8794788273615635,0.8805646036916395
1111110111,1014,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.9066232356134636,37,1,3,10,0.7991313789359392,0.8186753528773073,0.8208469055374593,0.9087947882736156,0.8925081433224755,0.8990228013029316,0.8827361563517915,0.8740499457111836,0.8935939196525515,0.8816503800217155
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,38,1,3,10,0.8360477741585234,0.7828447339847991,0.8154180238870793,0.9131378935939196,0.9098805646036916,0.8827361563517915,0.8664495114006515,0.8957654723127035,0.9066232356134636,0.9044516829533116
0111100111,486,"[1, 2, 3, 6, 7, 8, 9]",0.9033659066232356,39,1,3,10,0.8219326818675353,0.7861020629750272,0.8110749185667753,0.9142236699239956,0.9174809989142236,0.8762214983713354,0.8707926167209555,0.8968512486427795,0.8914223669923995,0.9185667752442996
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9207383279044516,39,1,3,10,0.8219326818675353,0.7861020629750272,0.8110749185667753,0.9142236699239956,0.9174809989142236,0.8762214983713354,0.8707926167209555,0.8968512486427795,0.8914223669923995,0.9185667752442996
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9207383279044516,40,1,3,10,0.8273615635179153,0.7926167209554832,0.8512486427795874,0.8675352877307275,0.9087947882736156,0.9185667752442996,0.8957654723127035,0.9087947882736156,0.8946796959826275,0.9022801302931596
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9142236699239956,41,1,3,10,0.8219326818675353,0.8273615635179153,0.8089033659066233,0.8794788273615635,0.9044516829533116,0.8957654723127035,0.9055374592833876,0.9022801302931596,0.8762214983713354,0.8914223669923995
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,42,1,3,10,0.7730727470141151,0.8349619978284474,0.7958740499457112,0.8925081433224755,0.9055374592833876,0.8773072747014115,0.8881650380021715,0.8968512486427795,0.9120521172638436,0.8642779587404995
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,43,1,3,10,0.8165038002171553,0.8295331161780674,0.8273615635179153,0.8686210640608035,0.8925081433224755,0.9218241042345277,0.9066232356134636,0.9142236699239956,0.8979370249728555,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,44,1,3,10,0.8165038002171553,0.8393051031487514,0.8089033659066233,0.9022801302931596,0.9022801302931596,0.8892508143322475,0.8903365906623235,0.8968512486427795,0.9077090119435396,0.9033659066232356
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,45,1,3,10,0.8241042345276873,0.8121606948968513,0.7730727470141151,0.8783930510314875,0.8903365906623235,0.8946796959826275,0.8805646036916395,0.9011943539630836,0.9055374592833876,0.8849077090119435
1111101111,1006,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.9153094462540716,46,1,3,10,0.8414766558089034,0.8230184581976113,0.8208469055374593,0.8925081433224755,0.9207383279044516,0.8914223669923995,0.8903365906623235,0.8653637350705755,0.9077090119435396,0.9044516829533116
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,47,1,3,10,0.7893593919652552,0.8143322475570033,0.8132464712269273,0.8816503800217155,0.8990228013029316,0.9033659066232356,0.8935939196525515,0.8859934853420195,0.8892508143322475,0.8870792616720955
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9163952225841476,48,1,3,10,0.7752442996742671,0.8045602605863192,0.8501628664495114,0.9001085776330076,0.8762214983713354,0.9001085776330076,0.8925081433224755,0.8925081433224755,0.9022801302931596,0.8990228013029316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,49,1,3,10,0.8295331161780674,0.7937024972855592,0.8479913137893594,0.9066232356134636,0.8762214983713354,0.9055374592833876,0.8914223669923995,0.9066232356134636,0.8881650380021715,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,1,1,3,100,0.7969598262757872,0.8110749185667753,0.8089033659066233,0.9142236699239956,0.9022801302931596,0.8990228013029316,0.8718783930510315,0.8783930510314875,0.8859934853420195,0.8816503800217155
1111101111,1006,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.9087947882736156,2,1,3,100,0.8284473398479913,0.8023887079261672,0.8121606948968513,0.8794788273615635,0.9131378935939196,0.9033659066232356,0.8935939196525515,0.8849077090119435,0.8935939196525515,0.8968512486427795
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,3,1,3,100,0.8447339847991314,0.8317046688382194,0.8013029315960912,0.8805646036916395,0.8946796959826275,0.9098805646036916,0.9022801302931596,0.9153094462540716,0.8979370249728555,0.8903365906623235
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,4,1,3,100,0.8078175895765473,0.7947882736156352,0.8317046688382194,0.8827361563517915,0.9120521172638436,0.8957654723127035,0.9033659066232356,0.8827361563517915,0.9109663409337676,0.8925081433224755
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9207383279044516,5,1,3,100,0.8186753528773073,0.7937024972855592,0.7698154180238871,0.8773072747014115,0.8946796959826275,0.8892508143322475,0.8925081433224755,0.9087947882736156,0.8925081433224755,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,6,1,3,100,0.7882736156351792,0.7991313789359392,0.7980456026058632,0.8979370249728555,0.8729641693811075,0.8697068403908795,0.8805646036916395,0.9066232356134636,0.8914223669923995,0.9142236699239956
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,7,1,3,100,0.7904451682953312,0.8121606948968513,0.8490770901194354,0.8675352877307275,0.9163952225841476,0.9131378935939196,0.8870792616720955,0.9001085776330076,0.8859934853420195,0.9087947882736156
1110011111,926,"[1, 2, 3, 4, 5, 8, 9, 10]",0.9077090119435396,8,1,3,100,0.7795874049945711,0.8045602605863192,0.8295331161780674,0.8816503800217155,0.8990228013029316,0.9153094462540716,0.9174809989142236,0.9066232356134636,0.8881650380021715,0.8805646036916395
1111101111,1006,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.9174809989142236,9,1,3,100,0.7893593919652552,0.8208469055374593,0.8089033659066233,0.8827361563517915,0.9218241042345277,0.8935939196525515,0.9120521172638436,0.9153094462540716,0.8979370249728555,0.9055374592833876
0000000110,5,"[2, 3]",0.8143322475570033,10,1,3,100,0.8621064060803475,0.7795874049945711,0.8045602605863192,0.9011943539630836,0.8979370249728555,0.8827361563517915,0.9044516829533116,0.9011943539630836,0.8903365906623235,0.9131378935939196
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9163952225841476,10,1,3,100,0.8621064060803475,0.7795874049945711,0.8045602605863192,0.9011943539630836,0.8979370249728555,0.8827361563517915,0.9044516829533116,0.9011943539630836,0.8903365906623235,0.9131378935939196
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,11,1,3,100,0.8219326818675353,0.8034744842562432,0.8143322475570033,0.9011943539630836,0.8859934853420195,0.9011943539630836,0.9044516829533116,0.8903365906623235,0.9044516829533116,0.8805646036916395
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,12,1,3,100,0.8034744842562432,0.8273615635179153,0.8393051031487514,0.9001085776330076,0.9022801302931596,0.8740499457111836,0.8903365906623235,0.9011943539630836,0.9033659066232356,0.9044516829533116
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9163952225841476,13,1,3,100,0.7893593919652552,0.8165038002171553,0.8089033659066233,0.9011943539630836,0.8849077090119435,0.8957654723127035,0.8925081433224755,0.8935939196525515,0.9001085776330076,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,14,1,3,100,0.7730727470141151,0.7774158523344191,0.8360477741585234,0.8935939196525515,0.9044516829533116,0.9087947882736156,0.8935939196525515,0.8729641693811075,0.9077090119435396,0.8925081433224755
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9207383279044516,15,1,3,100,0.7861020629750272,0.7882736156351792,0.7937024972855592,0.8783930510314875,0.8881650380021715,0.9055374592833876,0.9001085776330076,0.8838219326818675,0.8729641693811075,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,16,1,3,100,0.7828447339847991,0.8642779587404995,0.8056460369163952,0.8903365906623235,0.9120521172638436,0.9153094462540716,0.8957654723127035,0.8816503800217155,0.9044516829533116,0.8979370249728555
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,17,1,3,100,0.8686210640608035,0.8197611292073833,0.7882736156351792,0.8957654723127035,0.8903365906623235,0.8794788273615635,0.8914223669923995,0.8968512486427795,0.9131378935939196,0.9174809989142236
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9153094462540716,18,1,3,100,0.7719869706840391,0.7861020629750272,0.7991313789359392,0.8805646036916395,0.9120521172638436,0.8859934853420195,0.8935939196525515,0.9098805646036916,0.8816503800217155,0.9077090119435396
1111011111,990,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.9109663409337676,19,1,3,100,0.8458197611292074,0.8186753528773073,0.8262757871878393,0.8718783930510315,0.8990228013029316,0.9218241042345277,0.8707926167209555,0.9001085776330076,0.9077090119435396,0.8935939196525515
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,20,1,3,100,0.8425624321389794,0.8414766558089034,0.8393051031487514,0.8968512486427795,0.9011943539630836,0.8968512486427795,0.9055374592833876,0.8773072747014115,0.8957654723127035,0.8783930510314875
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,21,1,3,100,0.8132464712269273,0.8805646036916395,0.7763300760043431,0.8925081433224755,0.9001085776330076,0.9098805646036916,0.8838219326818675,0.8990228013029316,0.9131378935939196,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,22,1,3,100,0.8241042345276873,0.8393051031487514,0.7958740499457112,0.9109663409337676,0.9098805646036916,0.9001085776330076,0.9196525515743756,0.9044516829533116,0.8729641693811075,0.8762214983713354
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,23,1,3,100,0.8197611292073833,0.756786102062975,0.7958740499457112,0.8849077090119435,0.9098805646036916,0.9131378935939196,0.9098805646036916,0.8892508143322475,0.8859934853420195,0.9142236699239956
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,24,1,3,100,0.8327904451682954,0.8099891422366993,0.7850162866449512,0.8892508143322475,0.8881650380021715,0.8968512486427795,0.8979370249728555,0.8946796959826275,0.8990228013029316,0.9142236699239956
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,25,1,3,100,0.8306188925081434,0.7947882736156352,0.8501628664495114,0.9109663409337676,0.8979370249728555,0.8957654723127035,0.9011943539630836,0.8957654723127035,0.9153094462540716,0.9022801302931596
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,26,1,3,100,0.8089033659066233,0.8154180238870793,0.8175895765472313,0.8968512486427795,0.9066232356134636,0.8935939196525515,0.9131378935939196,0.9022801302931596,0.9218241042345277,0.8979370249728555
1100011111,798,"[1, 2, 3, 4, 5, 9, 10]",0.9011943539630836,27,1,3,100,0.8132464712269273,0.8523344191096635,0.8338762214983714,0.8740499457111836,0.8783930510314875,0.9098805646036916,0.9077090119435396,0.9163952225841476,0.8957654723127035,0.8903365906623235
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,27,1,3,100,0.8132464712269273,0.8523344191096635,0.8338762214983714,0.8740499457111836,0.8783930510314875,0.9098805646036916,0.9077090119435396,0.9163952225841476,0.8957654723127035,0.8903365906623235
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9207383279044516,28,1,3,100,0.7915309446254072,0.8653637350705755,0.760043431053203,0.9196525515743756,0.8762214983713354,0.9066232356134636,0.9174809989142236,0.8729641693811075,0.8631921824104235,0.8816503800217155
1011110111,758,"[1, 2, 3, 5, 6, 7, 8, 10]",0.9055374592833876,29,1,3,100,0.8425624321389794,0.7850162866449512,0.7828447339847991,0.9131378935939196,0.8935939196525515,0.8794788273615635,0.8827361563517915,0.9011943539630836,0.9207383279044516,0.8816503800217155
1101111111,894,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.9207383279044516,30,1,3,100,0.7719869706840391,0.7904451682953312,0.8327904451682954,0.8968512486427795,0.8946796959826275,0.8805646036916395,0.9142236699239956,0.9239956568946797,0.8545059717698155,0.9022801302931596
1011110111,758,"[1, 2, 3, 5, 6, 7, 8, 10]",0.9055374592833876,31,1,3,100,0.8425624321389794,0.7850162866449512,0.7828447339847991,0.9131378935939196,0.8935939196525515,0.8794788273615635,0.8827361563517915,0.9011943539630836,0.9207383279044516,0.8816503800217155
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9153094462540716,32,1,3,100,0.8284473398479913,0.7958740499457112,0.7785016286644951,0.8979370249728555,0.8925081433224755,0.9087947882736156,0.9087947882736156,0.9109663409337676,0.8957654723127035,0.8805646036916395
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,33,1,3,100,0.8295331161780674,0.8403908794788274,0.8219326818675353,0.8990228013029316,0.8686210640608035,0.9131378935939196,0.9207383279044516,0.9131378935939196,0.8816503800217155,0.8838219326818675
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,34,1,3,100,0.8056460369163952,0.8631921824104235,0.7882736156351792,0.9087947882736156,0.8816503800217155,0.9044516829533116,0.8686210640608035,0.9087947882736156,0.8892508143322475,0.9055374592833876
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,35,1,3,100,0.8013029315960912,0.7676438653637351,0.8056460369163952,0.8935939196525515,0.9033659066232356,0.9033659066232356,0.9011943539630836,0.8762214983713354,0.9163952225841476,0.8881650380021715
1011111111,766,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.9163952225841476,36,1,3,100,0.8078175895765473,0.8284473398479913,0.8306188925081434,0.9011943539630836,0.9098805646036916,0.8957654723127035,0.8957654723127035,0.8859934853420195,0.9229098805646037,0.8990228013029316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,37,1,3,100,0.8371335504885994,0.8588490770901195,0.8360477741585234,0.8881650380021715,0.9011943539630836,0.8990228013029316,0.9011943539630836,0.9120521172638436,0.8946796959826275,0.9022801302931596
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9109663409337676,38,1,3,100,0.8165038002171553,0.7665580890336591,0.751357220412595,0.8903365906623235,0.9011943539630836,0.8990228013029316,0.8957654723127035,0.8968512486427795,0.8925081433224755,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,39,1,3,100,0.8382193268186754,0.8208469055374593,0.7817589576547231,0.8838219326818675,0.9261672095548317,0.8849077090119435,0.8990228013029316,0.8903365906623235,0.8935939196525515,0.9044516829533116
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,40,1,3,100,0.8099891422366993,0.8371335504885994,0.8099891422366993,0.8881650380021715,0.8946796959826275,0.9098805646036916,0.8957654723127035,0.8903365906623235,0.9011943539630836,0.8892508143322475
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,41,1,3,100,0.8686210640608035,0.8197611292073833,0.7882736156351792,0.8957654723127035,0.8903365906623235,0.8794788273615635,0.8914223669923995,0.8968512486427795,0.9131378935939196,0.9174809989142236
